,coordinates,score
400,"-122.678249,45.518237",0.8172212839126587
401,"-73.94911666,40.70340518",0.27922943234443665
402,"-74.0579,40.7092",0.9122372269630432
403,"-0.1094,51.5141",0.036731839179992676
404,"-74.0064,40.7142",0.1454101949930191
405,"39.23968,-6.832128",0.4698815941810608
406,"-77.02815222,38.99633643",0.26964616775512695
407,"-0.1094,51.5141",0.9176400899887085
408,"-118.06983603,33.81866571",0.5101988911628723
409,"2.8248,41.9832",0.6017401814460754
410,"-80.25,43.55",0.0578593946993351
411,"-100,40",0.7224119901657104
412,"-73.65818,40.74386",0.223246768116951
413,"-80.192,25.7752",0.8347157835960388
414,"-74.0121,40.2224",0.15075679123401642
415,"8.8085,53.0763",0.6456479430198669
416,"100.5332699,13.7760866",0.9173483848571777
417,"21.008333,52.232222",0.24586503207683563
418,"-86.99074226,39.97216257",0.7980602979660034
419,"123.88331297,10.3150711",0.6659976243972778
420,"120.25685032,14.7213671",0.6392822265625
421,"-0.07939436,51.47496745",0.14848996698856354
422,"-77.9167,18.4667",0.11503977328538895
423,"-79.42319,43.6541",0.18219050765037537
424,"-78.64064,35.78107",0.3886739909648895
425,"-100,40",0.8256935477256775
426,"-0.1094,51.5141",0.021415170282125473
427,"-76.5568374,44.25756081",0.4520937204360962
428,"-75.1651,39.9527",0.646324872970581
429,"-123.07571411,49.23587045",0.2885701358318329
430,"-4.4228913,55.8332816",0.9484858512878418
431,"-0.36483835,53.75549383",0.14926424622535706
432,"4.85524,53.18212",0.3864991366863251
433,"77.577453,34.152955",0.10128074139356613
434,"85.310244,27.713776",0.8185709118843079
435,"-6.03224338,54.53087235",0.6676856279373169
436,"-82.82457,27.97764",0.19265320897102356
437,"-73.76944444,42.60472222",0.4678788185119629
438,"-64.05736652,44.63388631",0.4206254780292511
439,"-4.309626,55.852472",0.7281175851821899
440,"17,1",0.1106833666563034
441,"-95.34642,29.7007",0.5783703327178955
442,"-0.12450144,51.50013926",0.3602908253669739
443,"-119.247,34.4491",0.6549447774887085
444,"-118.2445,34.0564",0.5175752639770508
445,"-122.7702,45.4312",0.695558488368988
446,"31.43419147,30.00495701",0.9203915596008301
447,"17.0375,51.1108",0.10206436365842819
448,"-3,40",0.9448801279067993
449,"-0.53782683,52.39170171",0.739888072013855
450,"-104.98360001,39.7391",0.5191142559051514
451,"21.008333,52.232222",0.2984273135662079
452,"-1.52013659,53.80803843",0.8072314262390137
453,"-93.2645,44.9774",0.9074336290359497
454,"77.2045876,28.56010567",0.7020544409751892
455,"-71.0565,42.3577",0.36519017815589905
456,"-80.3547177,43.3930366",0.40919676423072815
457,"-74.1924,40.8073",0.12951257824897766
458,"4.0872,51.1047",0.6454717516899109
459,"0.01524694,50.8740299",0.08069036155939102
460,"77.577453,34.152955",0.22535628080368042
461,"-80.192,25.7752",0.8833139538764954
462,"-73.9259,40.7722",0.5267953872680664
463,"91.63827515,23.83215332",0.6177625060081482
464,"-0.10483012,5.65089958",0.5434791445732117
465,"106.8233,-6.1803",0.8693675994873047
466,"28.17685106,-25.77503071",0.7823122143745422
467,"-80.0394,26.7151",0.6139783263206482
468,"21.008333,52.232222",0.7084895372390747
469,"-61.5224,10.6568",0.8749037981033325
470,"-80.57881623,43.46948067",0.3604661524295807
471,"50.8072,25.2142",0.05870484560728073
472,"-95.3694,29.7602",0.4139191508293152
473,"-82.4558,27.9473",0.05537187680602074
474,"-63.76743365,44.56192559",0.47093579173088074
475,"-77.53108134,37.26228035",0.19684836268424988
476,"36.9081961,-1.2705674",0.4544854164123535
477,"-73.56725453,45.75975883",0.1955278366804123
478,"50.8072,25.2142",0.05870484560728073
479,"144.9661,-37.8156",0.2781662046909332
480,"82.94268966,25.2814595",0.9240906238555908
481,"-0.1094,51.5141",0.021415170282125473
482,"-81.32806152,48.47593351",0.8839302062988281
483,"8.71458516,47.34638527",0.8067750334739685
484,"-81.3775,28.5421",0.5967791080474854
485,"-87.4804,41.5957",0.7995415329933167
486,"120.9808,14.5896",0.5467091798782349
487,"-63.61787,44.6641",0.29057320952415466
488,"-73.56725453,45.75975883",0.07392207533121109
489,"-79.9975,40.4411",0.5462449193000793
490,"28.9885,41.05401",0.7710235118865967
491,"28.2833,-15.4167",0.4449714422225952
492,"-96.83481154,33.1438965",0.6188449859619141
493,"-99.1332,19.4326",0.4310600459575653
494,"6.87421,6.00185",0.17680931091308594
495,"18.69493435,-33.84990541",0.3203914761543274
496,"-73.85801153,40.69869168",0.30012762546539307
497,"7.4833,9.0667",0.3361268937587738
498,"0.15975773,51.81231943",0.649870753288269
499,"-118.2445,34.0564",0.45055916905403137
500,"-0.1094,51.5141",0.2963545620441437
501,"-86.15135678,39.97144303",0.08293713629245758
502,"-74.0064,40.7142",0.0969972237944603
503,"-74.1676899,40.34283",0.11643533408641815
504,"-97.68342,30.52994",0.09745509922504425
505,"-118.2445,34.0564",0.8256434202194214
506,"-73.56725453,45.75975883",0.7224428057670593
507,"8.64303,49.30264",0.6254132390022278
508,"77.219672,28.631747",0.5409135818481445
509,"-74.0007613,40.7207559",0.9067053198814392
